"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1193",1.5422164919655,1.53806304615791,1.91112890902622,1.60797502890158,1.38450796571175,2.11149440617872,1.16391843657998,1.42642109727643,1.3623759406265,1.24936963778392,1.60632128478471,1.97351795903901,1.52557722499441,1.58265918350346,1.41352776375837,1.51745269094152,2.09792936830007,1.93846486909306,1.16503765224659,1.95201858373426,1.5005829488152,1.6239767811201,1.35594530036362,1.50979485386794,1.99895696517997,1.3301113446466,1.31398625076627,1.4772662403933,1.70755226575053,1.13816381296041,1.50227369101431,1.43363099020084,1.40673674527068,1.04581877321066,1.68467003199754,1.64012772191118,1.38848604098741,1.29307871962463,1.63385341989453,1.52140971137259
"1194",1.54608071914492,1.56037009037801,1.94181507572279,1.60534318287768,1.39386073046443,2.10336657390602,1.1700757070022,1.4267653345579,1.35498807804364,1.25649535047267,1.61466066966581,1.98044431964523,1.52013027287788,1.58262682867219,1.40880613287446,1.52004753480386,2.08621995833279,1.93465699982927,1.17109772461522,1.94321085712044,1.50629023023595,1.61972716877641,1.35462205529434,1.50067273449099,2.00118495692895,1.33064549864723,1.31363274442169,1.48177909155477,1.70602703869467,1.15078637375279,1.50878881541163,1.44660706031162,1.41190361973983,1.04820797723674,1.69774658277266,1.64105513425544,1.4048837707607,1.29513882132371,1.64343469731184,1.53883502527384
"1195",1.54367480803882,1.57262743601683,1.95690212649161,1.61244349972283,1.4050036550098,2.08793163824407,1.17452845183585,1.42497081818375,1.35047670837023,1.26336106792444,1.61862948234699,1.98344008511519,1.51510404065269,1.58223636879598,1.40433800957889,1.52204463668542,2.08555687104451,1.927071244461,1.1717798035128,1.93525050180418,1.50598026246559,1.61004201759461,1.35327787808644,1.49623668923909,2.00670507407634,1.33076594940004,1.30922669514574,1.48413885073121,1.69679019960632,1.15848931167562,1.51409564650583,1.45854241032644,1.41632569385949,1.04615684932357,1.71624732983726,1.63910386538192,1.42055810512231,1.29564185129707,1.65083717251193,1.55637778091912
"1196",1.55123080379455,1.58691103095616,1.95391451317984,1.61258505438385,1.39991621882421,2.07901920265039,1.17199308116681,1.42268220423369,1.35323213496115,1.26464733502625,1.61649381464614,1.97320704898136,1.51131898312652,1.58527423665428,1.40019834712895,1.51769468189274,2.08370681620557,1.92619492441246,1.16380140925856,1.93160264750191,1.51052784908675,1.60577307133044,1.35294002509416,1.49877463096996,2.00597456784891,1.32379018847657,1.31824155286942,1.48411615749793,1.69517278926796,1.16257345180168,1.51618050280339,1.455076470177,1.41858588783722,1.04715204619755,1.7326757103956,1.6375963346242,1.43614534647708,1.29570516884518,1.65215506854283,1.55882412109884
"1197",1.56654760984285,1.59324074443762,1.93472965559995,1.6022397485514,1.38101581922891,2.08172520918396,1.16254549858875,1.42415981929268,1.35423172619849,1.2639354240118,1.6170045751518,1.94033450305961,1.51227543577419,1.60079852746395,1.39931999032057,1.50237385854149,2.08833103267524,1.93141610799843,1.14818925994086,1.93082521488357,1.51711420842451,1.61233408235891,1.35376651613965,1.51193921964448,1.99421880079674,1.31295706524084,1.33905427001601,1.48207607274374,1.7034548243051,1.16337541059597,1.51033678590394,1.43940560312207,1.41716345991528,1.05329538422724,1.75427068914834,1.63917528290502,1.44263506312662,1.29560360042257,1.64792447337249,1.55302811946514
"1198",1.58804599977432,1.59923802713925,1.92054866260341,1.58957365562612,1.34917135139911,2.09078038018276,1.14563785165543,1.43280562070634,1.36332127243766,1.26320081232139,1.61621954573674,1.89669834144141,1.51456512722379,1.61763281638498,1.3992435249234,1.48324958144438,2.10185639712357,1.94101951693951,1.12221657060534,1.92832906179256,1.51810240455835,1.62352533810735,1.35708125303859,1.53405091936646,1.97702825714378,1.30070832552447,1.37305008175726,1.46739725191074,1.71882275597813,1.16314073323623,1.50509302259562,1.4092231110393,1.41394980982797,1.06015087362529,1.77892581726323,1.64359684765887,1.44162812503817,1.29460686954125,1.6453267552049,1.54388288563254
"1199",1.61217005314032,1.60544324903285,1.90887891742075,1.56870747452,1.33373540710061,2.09290256106259,1.13158567467602,1.43968548596864,1.36962879480022,1.26321477582924,1.6166288099212,1.8443446638007,1.51546990177478,1.6342433922368,1.39839931942093,1.4627402159047,2.11096336338239,1.95314364398291,1.08272051343592,1.92707494852452,1.52378083503665,1.63818285578482,1.36139574978549,1.54650896509768,1.96272697880536,1.29511766789327,1.39913756415308,1.4579430310709,1.72720840596241,1.16343415951483,1.49907486409035,1.38524393418368,1.41336257556464,1.07147481658799,1.80011417092204,1.6467173256074,1.45091284167219,1.29234769651471,1.64049109843622,1.53208543794097
"1200",1.63374935280568,1.61005246461452,1.8992066924477,1.54854484357804,1.31913941927785,2.08644135509152,1.12619244014763,1.44177127152815,1.37285112138079,1.26301347171953,1.61730723426564,1.81103775737393,1.50797201735352,1.6411647909888,1.39525569039775,1.4502198244357,2.11859293269798,1.96166993561223,1.04603785529871,1.92790137900768,1.5299200670495,1.64964717379203,1.36661400579626,1.55758283022646,1.94988994384714,1.2879292423691,1.4259110204652,1.45018787573019,1.72844650490382,1.16332198810119,1.49625122894977,1.36584659341236,1.41319953452147,1.07880165741327,1.81690857794966,1.645772758555,1.46643158810232,1.29407015269005,1.6339221231869,1.52256855298241
"1201",1.65242009004777,1.61688389050586,1.89307921525789,1.5354709197392,1.30463255760032,2.07750398354312,1.12030208510417,1.44288748231313,1.37510495239857,1.26298277602794,1.61626721654018,1.78459730701648,1.49570640770726,1.64656484903649,1.39231186971108,1.43561800010343,2.12277657784395,1.96696114961061,1.01824360358688,1.93042570384814,1.53550959182881,1.65681246108814,1.36797866723055,1.56770954435481,1.94096222346217,1.27950806081761,1.44724652538779,1.4416565571858,1.72653223246246,1.16272054734019,1.49634397650904,1.34747637376616,1.41330097316985,1.08263231452791,1.83599774013105,1.64226041519947,1.48453346217716,1.297088245504,1.62623007170101,1.51340446114207
"1202",1.65708772771311,1.6243361399614,1.89124605783462,1.53491038588654,1.29748795786568,2.06455103113659,1.11338078774461,1.44172240017423,1.37597152466947,1.26298371473521,1.61375619913247,1.76991061058084,1.48164700868534,1.64709065025718,1.38830596094809,1.42729396260181,2.12526803185127,1.96508286418726,0.99648480836598,1.93227495448718,1.53965328038006,1.65571803341157,1.36868037259412,1.57184773996312,1.93730361224902,1.27344099979928,1.46023829919351,1.43610110377918,1.71739952443836,1.16159530330742,1.49812683945329,1.33471578001943,1.41380146108386,1.08787565673693,1.85279807678608,1.63816104494747,1.50517415060949,1.29882324778944,1.62176654074335,1.51221100891426
"1203",1.65400233694029,1.63056445399966,1.89115465723494,1.53780758307843,1.29577728453267,2.05094884925695,1.11125285118954,1.43578846847123,1.3758561577043,1.26395045406186,1.60901001323637,1.76762075012398,1.46904958318954,1.64618233118944,1.38205157749152,1.42654087119311,2.12537746701218,1.9609483857045,0.985028342835029,1.93700120287747,1.54032891910059,1.6544850561638,1.36777651240785,1.57151520920577,1.93977894174722,1.26575603389056,1.46532146638846,1.43422523513478,1.70987611784874,1.15777189061874,1.4996824041044,1.33232803571653,1.41825550094638,1.08906154200078,1.86650632943434,1.63321403784509,1.52597378318992,1.30028817418618,1.61515997679506,1.51519232098344
"1204",1.64859014604792,1.63811699100385,1.89151996971259,1.54793257351684,1.29805561576474,2.03753820445445,1.11276792937086,1.42688141304236,1.37784391557033,1.26514293532226,1.60505271310928,1.77199205335016,1.458211074767,1.64621143955084,1.38131137758327,1.42619780606264,2.12530484508663,1.95646595212692,0.983709345918523,1.94399958164076,1.54053887902441,1.65409880379117,1.3689605874567,1.57159515056893,1.94703066923292,1.25999554575362,1.46499302679361,1.43950591883798,1.70209166614577,1.15021797811163,1.5039929680341,1.33241286147092,1.42519316735947,1.08575576274578,1.87341247126192,1.63490271894752,1.54552771868459,1.30024187176127,1.61345145872634,1.52027597367575
"1205",1.64111755979098,1.64854713808868,1.89289202279677,1.56754559303165,1.30620180918279,2.02768030064399,1.11849252376167,1.41896634607068,1.38311557731558,1.27071698002537,1.60115235613407,1.78450762559818,1.45390936506735,1.64711554220614,1.38561889416388,1.42789071199561,2.12744321598405,1.95546551832671,0.991897112194279,1.95742594764326,1.54051033059465,1.65460613732787,1.37041101938711,1.57179496104303,1.96026210920685,1.259197678913,1.45930644737711,1.44887699814772,1.69632138650432,1.14118288083909,1.51161776061996,1.33328921681535,1.43411128487831,1.08175770051552,1.87545007084065,1.63915116993092,1.56939325508308,1.29984428236142,1.61257316289177,1.52652766618638
"1206",1.63432260883708,1.65522651694925,1.8952633942765,1.58690313003834,1.31529897988496,2.02275198649735,1.12435502386813,1.41701005945376,1.39263744916177,1.27689421779475,1.59521108365139,1.8010102430083,1.45472549170381,1.64836679750979,1.39855788102359,1.43070672532356,2.13062730868574,1.95801106881264,1.00462251440879,1.97353758966557,1.53855110586782,1.65885187975483,1.37683252083317,1.57332616997519,1.9735775916438,1.25918144907707,1.45327087602519,1.46447834286852,1.69986865828071,1.1308966181875,1.51754837784501,1.3360787054429,1.44367795529107,1.07968675756971,1.8718755606212,1.64204044532916,1.59088390892393,1.29764112669924,1.60866614283233,1.53082482252015
"1207",1.62634391558747,1.65559289384145,1.8950503389869,1.60351434650888,1.3200504508855,2.02628054103273,1.12844714078876,1.42265600461423,1.40284672287307,1.27777506663258,1.58704134840693,1.8211448825049,1.46223680152841,1.64743814342636,1.41363361568976,1.43469808355864,2.13152404916589,1.96328349913369,1.01269230622939,1.99100054888333,1.53238145761048,1.65786688117242,1.38907584938708,1.57784933495108,1.98901854259562,1.25210611705622,1.44563429574866,1.47417311627506,1.69964478781214,1.12110231559044,1.51854522941953,1.33539460845829,1.45687434893441,1.07421848060771,1.8562787956303,1.64909367517856,1.60771950585746,1.29684584485878,1.60847627695315,1.53736209704396
"1208",1.62378730649528,1.6525095909507,1.89454125319101,1.60398494874386,1.31890080388424,2.00387151393734,1.12917532320154,1.42370987739613,1.39351980769023,1.27888146757497,1.57722031496775,1.83028904693031,1.46388404327872,1.64659935562747,1.41457274599395,1.43481672768122,2.12058063302922,1.96502212470772,1.00839168007379,1.99113243056733,1.53085593720397,1.63165416714504,1.39998804505742,1.57835820074989,2.00329668878962,1.23879829858358,1.44347846867791,1.47723147427401,1.67830645924656,1.11595898313152,1.51819819108954,1.33511025835005,1.46233956393958,1.07020993408358,1.85105577503114,1.65587466313789,1.62262994061121,1.29665016794274,1.60694266010557,1.53724806843696
"1209",1.62597124817474,1.63933759230983,1.88727597571466,1.58459172589286,1.31424602283042,1.96126178998438,1.12627581373029,1.41147487141569,1.36077826726879,1.27937083527859,1.57913201627646,1.83179810138751,1.45831357214403,1.64661017071826,1.40568148397344,1.43203510305722,2.1021131953235,1.95193398810375,0.991280767373629,1.95794741939403,1.53368186492322,1.59125925988259,1.40383082718548,1.57415811637621,2.00512427576577,1.21491017228856,1.44371869298099,1.47065375503698,1.64518442078605,1.12405864598126,1.51877036018617,1.33515152099576,1.45989997411812,1.07145744006887,1.85762154987822,1.65545345820775,1.61771194897068,1.30009490710075,1.61287928730056,1.53695940813784
"1210",1.62930031087904,1.64279301161253,1.88796784516082,1.54619107872879,1.30281674350052,1.91642059597153,1.11821715957572,1.39754411298637,1.32384467225751,1.27871526760008,1.586786094882,1.82527363879582,1.45553592054913,1.64862014490845,1.38481443108616,1.4277148253444,2.07739786808948,1.94053168075899,0.965258280634936,1.91730730433424,1.54170772747563,1.54134626516577,1.4036060446328,1.56459985585103,2.00398386801941,1.185675134453,1.4459659226771,1.45563009599365,1.61450494839211,1.13889120319987,1.51728117624734,1.33485174831304,1.45169312116363,1.07598945656377,1.86554849292742,1.64858522210775,1.6024862637064,1.3027783652212,1.62459838033995,1.5340484721251
"1211",1.63481798881917,1.65147658699773,1.90649449314168,1.5095505470812,1.28548281466062,1.87530242018755,1.10980307155552,1.38319740067172,1.29156222447734,1.27854966965458,1.59420423514579,1.8170423131237,1.45103173724303,1.65104024826049,1.36918100251876,1.42388306758556,2.04820954740414,1.93170861393438,0.936055840048309,1.88291051779527,1.55435626642917,1.48996137618896,1.40492741469589,1.5584207792651,2.00433291174913,1.16098283962672,1.44889393154235,1.44631961357582,1.58792809304171,1.15690157983817,1.51889991314979,1.33443888363965,1.44317523808868,1.08158662865132,1.87312024916501,1.64198554391511,1.59042336647374,1.30731668425461,1.63492284732239,1.53359335473478
"1212",1.6365353737995,1.66581790129842,1.92453516865547,1.47713387660276,1.26765929942156,1.83896168121318,1.10101781327996,1.37298031999184,1.26848504901235,1.28033177338327,1.59806850577089,1.81836854252149,1.4475747621728,1.65032590146989,1.36075502169589,1.42311236009332,2.02471858227994,1.92613117452711,0.917626905781528,1.86830583132257,1.55746815498317,1.43216158950191,1.41530460028017,1.55280702375524,2.01218781992693,1.13774666998074,1.45048067236642,1.43890940316942,1.56379840678773,1.16803597562743,1.51997298758471,1.33570905909764,1.43941411490369,1.07739649354929,1.87801706392692,1.64620690334561,1.58562643965513,1.30771281779975,1.64071290667521,1.53261703671249
"1213",1.63239267823072,1.67762136053496,1.93389411559106,1.44998585286927,1.25373569806954,1.81149474416945,1.09325858429553,1.3662633729387,1.2536967910373,1.2813925798737,1.59427156005852,1.82801595368155,1.44361728494218,1.64630363878219,1.35315282070822,1.42157527580093,2.00968246139987,1.92334506501836,0.905241087759254,1.86324406128784,1.55100927833794,1.38286617779438,1.43030792040731,1.55165007656027,2.02318087961115,1.11420284581111,1.4494015468509,1.42879705127224,1.54191472669051,1.17111723273571,1.51997621402617,1.33380643426456,1.43883259126763,1.07089048368527,1.88332629736729,1.65668097169449,1.58443767655056,1.30845332466488,1.64472839369512,1.53182229562245
"1214",1.62623285054956,1.68742579392795,1.93828452478882,1.43308642044664,1.24253305155876,1.79719871025252,1.08782404983189,1.36111068197934,1.24730172604224,1.28225251871309,1.58763293968421,1.84121086247395,1.44255576979841,1.64150248342565,1.3520945897229,1.4211659416901,1.9991177714942,1.92241961066428,0.901506613316434,1.86996722580254,1.5420966669857,1.34854491765542,1.44738371404645,1.55343009843517,2.03689744503562,1.09480440465144,1.44859629181725,1.42497763696025,1.52727799648272,1.17256081326917,1.5190093157432,1.33242439436605,1.43860900205076,1.06219192820452,1.88549948405708,1.66600935605837,1.58858426729163,1.30794883233279,1.64817452656272,1.53167493718592
"1215",1.6189513265734,1.69131074715587,1.93942239544935,1.43039108175414,1.23642596330482,1.79005602597172,1.08685887833216,1.35896996791295,1.25269683995976,1.283875538092,1.58091477029885,1.84970934800998,1.44505242000349,1.63794580751224,1.35303689892309,1.42229475292008,1.99620133976835,1.92359802848613,0.903466223455903,1.88430568881708,1.53185902742307,1.32690547983064,1.46613982014994,1.56635684415072,2.0477176992873,1.08466828373529,1.44508062395043,1.42497693099196,1.52247523147752,1.17220194547602,1.51938205296452,1.33331936962967,1.44122753150952,1.05584120006209,1.88623545988826,1.67531892359153,1.59725355952547,1.30845671044224,1.64581907875004,1.53232456196996
"1216",1.60999374136879,1.69242381734009,1.93842063286883,1.44109849262445,1.23737319257578,1.79399229848282,1.08894305308119,1.36101165513784,1.26429339010253,1.28814620050773,1.58017676581134,1.86015448706192,1.45180555116242,1.63521196009036,1.35680805990244,1.42349865443593,1.99737570470229,1.92959289430626,0.910907530412773,1.90583469426725,1.52262027242862,1.31627476503046,1.48599540593194,1.58772873902083,2.05960525758576,1.08620381575604,1.43935454863814,1.42783169798594,1.5215474246266,1.16783177283747,1.52449946204894,1.33914055331382,1.44330617292448,1.05533661770625,1.88777115001822,1.68648370562156,1.61173649211752,1.31211033540461,1.64594225098869,1.53425815083606
